chr,gene_id,strand,start,end
chr3,ENSG00000138496.16,-,122527924,122528366
chr3,ENSG00000138496.16,-,122531773,122536117
chr3,ENSG00000138496.16,-,122559621,122559709
chr3,ENSG00000163840.9,+,122571745,122575203
chr3,ENSG00000173200.12,+,122636098,122639047
chr3,ENSG00000173193.13,+,122720488,122721653
chr3,ENSG00000173193.13,+,122727812,122727986
chr3,ENSG00000173193.13,+,122728308,122730840
chr3,ENSG00000169087.10,-,122740003,122740347
chr3,ENSG00000138463.8,+,122845763,122845871
chr3,ENSG00000138463.8,+,122856307,122856374
chr3,ENSG00000138463.8,+,122860075,122860202
chr3,ENSG00000138463.8,+,122872415,122872597
chr3,ENSG00000138463.8,+,122879263,122881139
chr3,ENSG00000082684.14,-,122909193,122910301
chr3,ENSG00000082684.14,-,122910840,122910985
chr3,ENSG00000082684.14,-,122948660,122948709
chr3,ENSG00000082684.14,-,122961264,122961301
chr3,ENSG00000065485.17,+,123089168,123089294
chr3,ENSG00000065485.17,+,123092355,123092442
chr3,ENSG00000065485.17,+,123102411,123102441
chr3,ENSG00000065485.17,+,123145535,123145592
chr3,ENSG00000065485.17,+,123146118,123146259
chr3,ENSG00000065485.17,+,123150234,123150364
chr3,ENSG00000065485.17,+,123154971,123155041
chr3,ENSG00000065485.17,+,123161321,123161455
chr3,ENSG00000065485.17,+,123161880,123162104
chr3,ENSG00000065485.17,+,123209214,123209399
chr3,ENSG00000065485.17,+,123223559,123223722
chr3,ENSG00000065485.17,+,123225103,123225227
chr3,ENSG00000121542.11,+,123225103,123225297
chr3,ENSG00000121542.11,+,123245899,123245930
chr3,ENSG00000121542.11,+,123271571,123274130
chr3,ENSG00000173175.14,-,123282296,123284610
chr3,ENSG00000173175.14,-,123332595,123332675
chr3,ENSG00000173175.14,-,123347782,123347857
chr3,ENSG00000173175.14,-,123347865,123347903
chr3,ENSG00000173175.14,-,123352432,123352581
chr3,ENSG00000173175.14,-,123367938,123368046
chr3,ENSG00000206527.9,-,123491554,123494890
chr3,ENSG00000206527.9,-,123499291,123499638
chr3,ENSG00000206527.9,-,123528434,123528436
chr3,ENSG00000065534.18,-,123610049,123614349
chr3,ENSG00000065534.18,-,123618639,123618770
chr3,ENSG00000065534.18,-,123620207,123620336
chr3,ENSG00000065534.18,-,123626818,123626941
chr3,ENSG00000065534.18,-,123629474,123629626
chr3,ENSG00000065534.18,-,123638071,123638194
chr3,ENSG00000065534.18,-,123640287,123640504
chr3,ENSG00000065534.18,-,123647224,123647427
chr3,ENSG00000065534.18,-,123648971,123649064
chr3,ENSG00000065534.18,-,123649162,123649194
chr3,ENSG00000065534.18,-,123657126,123657428
chr3,ENSG00000065534.18,-,123664105,123664258
chr3,ENSG00000065534.18,-,123666219,123666346
chr3,ENSG00000065534.18,-,123667137,123667187
chr3,ENSG00000065534.18,-,123682224,123682310
chr3,ENSG00000065534.18,-,123692735,123692851
chr3,ENSG00000065534.18,-,123700020,123701005
chr3,ENSG00000065534.18,-,123701438,123701509
chr3,ENSG00000065534.18,-,123707754,123708003
chr3,ENSG00000065534.18,-,123708698,123708895
chr3,ENSG00000065534.18,-,123709756,123709893
chr3,ENSG00000065534.18,-,123722128,123722280
chr3,ENSG00000065534.18,-,123725944,123726078
chr3,ENSG00000065534.18,-,123732896,123733102
chr3,ENSG00000065534.18,-,123733687,123734222
chr3,ENSG00000065534.18,-,123735398,123735416
chr3,ENSG00000065534.18,-,123737378,123737543
chr3,ENSG00000065534.18,-,123738897,123739062
chr3,ENSG00000065534.18,-,123739953,123739956
chr3,ENSG00000175455.14,-,123913453,123915718
chr3,ENSG00000175455.14,-,123931102,123931234
chr3,ENSG00000175455.14,-,123931308,123931526
chr3,ENSG00000175455.14,-,123933673,123933755
chr3,ENSG00000175455.14,-,123947013,123947319
chr3,ENSG00000175455.14,-,123948691,123948785
chr3,ENSG00000175455.14,-,123948896,123949132
chr3,ENSG00000065371.17,-,123968521,123969157
chr3,ENSG00000065371.17,-,123978675,123980307
chr3,ENSG00000065371.17,-,123980482,123980604
chr3,ENSG00000065371.17,-,123981379,123981424
chr3,ENSG00000160145.15,+,124162210,124162447
chr3,ENSG00000160145.15,+,124162709,124164686
chr3,ENSG00000160145.15,+,124395396,124395560
chr3,ENSG00000160145.15,+,124518460,124519850
chr3,ENSG00000160145.15,+,124719468,124726325
chr3,ENSG00000114491.13,+,124731548,124731550
chr3,ENSG00000114491.13,+,124738031,124738239
chr3,ENSG00000114491.13,+,124738284,124738443
chr3,ENSG00000114491.13,+,124740024,124740199
chr3,ENSG00000114491.13,+,124742152,124742266
chr3,ENSG00000114491.13,+,124743915,124749273
chr3,ENSG00000082781.11,-,124761948,124763625
chr3,ENSG00000082781.11,-,124821331,124821474
chr3,ENSG00000082781.11,-,124841383,124841551
chr3,ENSG00000082781.11,-,124848309,124848557
chr3,ENSG00000082781.11,-,124859279,124859446
chr3,ENSG00000173702.7,-,124905442,124906742
chr3,ENSG00000173702.7,-,124908147,124908149
chr3,ENSG00000173706.12,-,124965710,124970801
chr3,ENSG00000173706.12,-,124971043,124971136
chr3,ENSG00000221955.10,-,125082636,125084052
chr3,ENSG00000221955.10,-,125088310,125088370
chr3,ENSG00000221955.10,-,125091439,125091556
chr3,ENSG00000221955.10,-,125092101,125092198
chr3,ENSG00000221955.10,-,125107481,125108126
chr3,ENSG00000221955.10,-,125110189,125110335
chr3,ENSG00000221955.10,-,125118769,125118856
chr3,ENSG00000221955.10,-,125119866,125119891
chr3,ENSG00000221955.10,-,125120599,125120686
chr3,ENSG00000221955.10,-,125135669,125135782
chr3,ENSG00000163848.18,-,125225561,125232343
chr3,ENSG00000163848.18,-,125232732,125233361
chr3,ENSG00000163848.18,-,125313641,125313656
chr3,ENSG00000163848.18,-,125323309,125323444
chr3,ENSG00000163848.18,-,125331158,125331238
chr3,ENSG00000163848.18,-,125338822,125338911
chr3,ENSG00000114520.10,-,125446644,125447826
chr3,ENSG00000114520.10,-,125451305,125451419
chr3,ENSG00000114520.10,-,125453810,125453955
chr3,ENSG00000114520.10,-,125457266,125457365
chr3,ENSG00000114520.10,-,125460771,125460860
chr3,ENSG00000114520.10,-,125469454,125469519
chr3,ENSG00000114520.10,-,125476695,125476756
chr3,ENSG00000114520.10,-,125480247,125480319
chr3,ENSG00000144909.7,-,125528858,125530517
chr3,ENSG00000189366.9,-,125929275,125929354
chr3,ENSG00000114547.9,+,125972043,125972054
chr3,ENSG00000114547.9,+,125972229,125973855
chr3,ENSG00000114547.9,+,125983318,125983454
chr3,ENSG00000114544.15,-,126006355,126007018
chr3,ENSG00000114544.15,-,126016731,126016875
chr3,ENSG00000114544.15,-,126022786,126022926
chr3,ENSG00000114544.15,-,126050943,126051050
chr3,ENSG00000114544.15,-,126067486,126067583
chr3,ENSG00000114544.15,-,126068220,126068246
chr3,ENSG00000144908.13,-,126103562,126103846
chr3,ENSG00000144908.13,-,126105726,126105925
chr3,ENSG00000144908.13,-,126107141,126107246
chr3,ENSG00000144908.13,-,126109944,126110109
chr3,ENSG00000144908.13,-,126112782,126112880
chr3,ENSG00000144908.13,-,126114557,126114656
chr3,ENSG00000144908.13,-,126118005,126118098
chr3,ENSG00000144908.13,-,126124364,126124451
chr3,ENSG00000144908.13,-,126125616,126125721
chr3,ENSG00000144908.13,-,126130223,126130250
chr3,ENSG00000144908.13,-,126135076,126135662
chr3,ENSG00000144908.13,-,126136764,126136883
chr3,ENSG00000144908.13,-,126137813,126137960
chr3,ENSG00000144908.13,-,126146835,126146926
chr3,ENSG00000144908.13,-,126150406,126150531
chr3,ENSG00000144908.13,-,126153191,126153581
chr3,ENSG00000144908.13,-,126154554,126154643
chr3,ENSG00000144908.13,-,126155402,126155503
chr3,ENSG00000144908.13,-,126157343,126157508
chr3,ENSG00000144908.13,-,126158598,126158639
chr3,ENSG00000144908.13,-,126159383,126159552
chr3,ENSG00000144908.13,-,126160980,126161002
chr3,ENSG00000163884.3,-,126342635,126343729
chr3,ENSG00000163885.11,+,126414306,126414343
chr3,ENSG00000163885.11,+,126436402,126436555
chr3,ENSG00000070476.14,-,126437601,126438461
chr3,ENSG00000070476.14,-,126439632,126439727
chr3,ENSG00000070476.14,-,126441765,126441946
chr3,ENSG00000070476.14,-,126461083,126461531
chr3,ENSG00000159650.8,-,126481281,126482347
chr3,ENSG00000180697.8,-,126526999,126527873
chr3,ENSG00000180697.8,-,126529132,126529352
chr3,ENSG00000180767.9,+,126542409,126543291
chr3,ENSG00000180697.8,-,126549673,126549870
chr3,ENSG00000180697.8,-,126553391,126553430
chr3,ENSG00000197763.12,-,126571779,126572045
chr3,ENSG00000206483.5,-,126571789,126572034
chr3,ENSG00000197763.12,-,126572156,126572642
chr3,ENSG00000197763.12,-,126607052,126607907
chr3,ENSG00000159685.10,+,126852647,126852730
chr3,ENSG00000159685.10,+,126914680,126914750
chr3,ENSG00000159685.10,+,126957416,126957933
chr3,ENSG00000159685.10,+,126960199,126960406
chr3,ENSG00000114554.11,+,127034015,127037392
chr3,ENSG00000163870.14,-,127573069,127573788
chr3,ENSG00000163870.14,-,127575185,127575260
chr3,ENSG00000163870.14,-,127580147,127580163
chr3,ENSG00000073111.13,+,127615862,127615955
chr3,ENSG00000073111.13,+,127616868,127617118
chr3,ENSG00000073111.13,+,127617279,127617405
chr3,ENSG00000073111.13,+,127617969,127618081
chr3,ENSG00000073111.13,+,127619027,127619278
chr3,ENSG00000073111.13,+,127620698,127620880
chr3,ENSG00000073111.13,+,127621073,127621228
chr3,ENSG00000073111.13,+,127621663,127622436
chr3,ENSG00000114631.10,+,127672478,127672809
chr3,ENSG00000114626.17,+,127676001,127676114
chr3,ENSG00000114626.17,+,127676272,127676431
chr3,ENSG00000114626.17,+,127676536,127677083
chr3,ENSG00000114626.17,+,127677168,127677286
chr3,ENSG00000114626.17,+,127677465,127677563
chr3,ENSG00000114626.17,+,127677676,127677843
chr3,ENSG00000114626.17,+,127679618,127679679
chr3,ENSG00000114626.17,+,127679985,127680185
chr3,ENSG00000114626.17,+,127680269,127680920
chr3,ENSG00000074416.13,-,127689062,127692200
chr3,ENSG00000187715.13,+,127984276,127987671
chr3,ENSG00000175792.11,-,128064778,128065220
chr3,ENSG00000175792.11,-,128068636,128068912
chr3,ENSG00000058262.9,+,128069660,128071682
chr3,ENSG00000175792.11,-,128080960,128081252
chr3,ENSG00000132394.10,+,128408099,128408646
chr3,ENSG00000179407.3,-,128462439,128462549
chr3,ENSG00000179407.3,-,128463246,128464110
chr3,ENSG00000179348.11,-,128479427,128481021
chr3,ENSG00000179348.11,-,128487032,128487076
chr3,ENSG00000163902.11,-,128619970,128620413
chr3,ENSG00000163902.11,-,128637916,128638105
chr3,ENSG00000163902.11,-,128644919,128644983
chr3,ENSG00000075785.12,+,128795360,128795367
chr3,ENSG00000075785.12,+,128813420,128814796
chr3,ENSG00000177646.17,+,128893539,128893601
chr3,ENSG00000177646.17,+,128893612,128893656
chr3,ENSG00000177646.17,+,128895310,128895416
chr3,ENSG00000177646.17,+,128896436,128896536
chr3,ENSG00000177646.17,+,128897632,128897710
chr3,ENSG00000177646.17,+,128899287,128899461
chr3,ENSG00000177646.17,+,128901276,128901349
chr3,ENSG00000177646.17,+,128902553,128902628
chr3,ENSG00000177646.17,+,128904062,128904132
chr3,ENSG00000177646.17,+,128904386,128904505
chr3,ENSG00000177646.17,+,128906121,128906249
chr3,ENSG00000177646.17,+,128908185,128908624
chr3,ENSG00000177646.17,+,128908973,128909099
chr3,ENSG00000177646.17,+,128909344,128909421
chr3,ENSG00000114656.10,-,128909866,128910301
chr3,ENSG00000187695.6,-,128909874,128910301
chr3,ENSG00000177646.17,+,128910021,128910149
chr3,ENSG00000177646.17,+,128910741,128910813
chr3,ENSG00000177646.17,+,128912507,128913114
chr3,ENSG00000177646.17,+,128914630,128914798
chr3,ENSG00000177646.17,+,128915366,128915535
chr3,ENSG00000177646.17,+,128915922,128916067
chr3,ENSG00000187695.6,-,128945967,128945975
chr3,ENSG00000114656.10,-,128966589,128971227
chr3,ENSG00000114654.7,+,129039846,129040742
chr3,ENSG00000169704.4,+,129061728,129061739
chr3,ENSG00000169704.4,+,129062271,129062406
chr3,ENSG00000172780.16,-,129087569,129091346
chr3,ENSG00000261796.1,-,129087575,129091346
chr3,ENSG00000172780.16,-,129092500,129092516
chr3,ENSG00000261796.1,-,129094986,129095027
chr3,ENSG00000240682.9,-,129127415,129130186
chr3,ENSG00000240682.9,-,129134075,129134195
chr3,ENSG00000240682.9,-,129134832,129134954
chr3,ENSG00000240682.9,-,129140368,129140485
chr3,ENSG00000240682.9,-,129144068,129144117
chr3,ENSG00000169714.16,-,129169484,129170455
chr3,ENSG00000169714.16,-,129171758,129171771
chr3,ENSG00000181789.14,+,129252623,129252694
chr3,ENSG00000181789.14,+,129252876,129252955
chr3,ENSG00000181789.14,+,129254668,129254743
chr3,ENSG00000181789.14,+,129254985,129255040
chr3,ENSG00000181789.14,+,129275194,129275292
chr3,ENSG00000181789.14,+,129277294,129277773
chr3,ENSG00000183624.13,+,129304823,129306186
chr3,ENSG00000184897.5,-,129314771,129315263
chr3,ENSG00000172771.11,-,129401321,129401595
chr3,ENSG00000129071.9,-,129430944,129431578
chr3,ENSG00000129071.9,-,129432176,129432451
chr3,ENSG00000129071.9,-,129432503,129432606
chr3,ENSG00000129071.9,-,129433098,129433195
chr3,ENSG00000163913.11,+,129457975,129458015
chr3,ENSG00000163913.11,+,129458599,129458677
chr3,ENSG00000163913.11,+,129459418,129459451
chr3,ENSG00000163913.11,+,129461228,129461304
chr3,ENSG00000163913.11,+,129463560,129463626
chr3,ENSG00000163913.11,+,129464635,129464694
chr3,ENSG00000163913.11,+,129481530,129481694
chr3,ENSG00000163913.11,+,129483485,129483682
chr3,ENSG00000163913.11,+,129488257,129488397
chr3,ENSG00000163913.11,+,129492141,129492194
chr3,ENSG00000163913.11,+,129495446,129495607
chr3,ENSG00000163913.11,+,129499902,129500068
chr3,ENSG00000163913.11,+,129502711,129502882
chr3,ENSG00000163913.11,+,129504319,129504421
chr3,ENSG00000163913.11,+,129506409,129506549
chr3,ENSG00000163913.11,+,129507668,129507762
chr3,ENSG00000163913.11,+,129512312,129512412
chr3,ENSG00000163913.11,+,129514389,129514554
chr3,ENSG00000163913.11,+,129515488,129515599
chr3,ENSG00000163913.11,+,129517469,129517594
chr3,ENSG00000163913.11,+,129519107,129519186
chr3,ENSG00000163913.11,+,129519568,129519732
chr3,ENSG00000163913.11,+,129520176,129520507
chr3,ENSG00000163914.4,+,129533716,129535169
chr3,ENSG00000178804.7,+,129551338,129551467
chr3,ENSG00000004399.12,-,129555175,129556428
chr3,ENSG00000004399.12,-,129556617,129556691
chr3,ENSG00000004399.12,-,129557083,129557223
chr3,ENSG00000004399.12,-,129558428,129558524
chr3,ENSG00000004399.12,-,129583631,129583669
chr3,ENSG00000004399.12,-,129584125,129584227
chr3,ENSG00000172765.16,-,129647792,129651483
chr3,ENSG00000172765.16,-,129655019,129655103
chr3,ENSG00000172765.16,-,129828037,129828077
chr3,ENSG00000172765.16,-,129832774,129832826
chr3,ENSG00000170893.3,+,129977214,129977938
chr3,ENSG00000251287.8,+,130098253,130098390
chr3,ENSG00000172752.14,+,130476888,130477338
chr3,ENSG00000172752.14,+,130484035,130484844
chr3,ENSG00000206384.10,+,130634590,130634625
chr3,ENSG00000206384.10,+,130635699,130635761
chr3,ENSG00000206384.10,+,130641652,130641714
chr3,ENSG00000206384.10,+,130642832,130642867
chr3,ENSG00000206384.10,+,130642987,130643023
chr3,ENSG00000206384.10,+,130644991,130645002
chr3,ENSG00000206384.10,+,130658676,130658772
chr3,ENSG00000206384.10,+,130661637,130662308
chr3,ENSG00000206384.10,+,130665003,130665096
chr3,ENSG00000206384.10,+,130675202,130678155
chr3,ENSG00000196455.7,-,130678935,130679317
chr3,ENSG00000280127.1,-,130868872,130868874
chr3,ENSG00000017260.19,+,130992945,130993001
chr3,ENSG00000017260.19,+,130993932,130994015
chr3,ENSG00000017260.19,+,130998294,130998389
chr3,ENSG00000017260.19,+,130999518,130999659
chr3,ENSG00000017260.19,+,131001220,131001342
chr3,ENSG00000017260.19,+,131001348,131003150
chr3,ENSG00000034533.11,-,131013875,131014387
chr3,ENSG00000034533.11,-,131016144,131016339
chr3,ENSG00000017260.19,+,131016187,131016712
chr3,ENSG00000034533.11,-,131016990,131017002
chr3,ENSG00000034533.11,-,131018505,131018716
chr3,ENSG00000034533.11,-,131025307,131025331
chr3,ENSG00000034533.11,-,131025474,131025594
chr3,ENSG00000114670.13,+,131174778,131175130
chr3,ENSG00000114670.13,+,131184749,131184773
chr3,ENSG00000114670.13,+,131228528,131228688
chr3,ENSG00000114670.13,+,131243436,131243496
chr3,ENSG00000114670.13,+,131273478,131273574
chr3,ENSG00000114670.13,+,131349557,131350465
chr3,ENSG00000114686.8,-,131462212,131462725
chr3,ENSG00000114686.8,-,131500484,131500521
chr3,ENSG00000196353.11,-,131533562,131535197
chr3,ENSG00000014257.15,+,132356876,132358752
chr3,ENSG00000014257.15,+,132367820,132368298
chr3,ENSG00000138246.15,+,132484409,132484493
chr3,ENSG00000138246.15,+,132484588,132484672
chr3,ENSG00000138246.15,+,132488298,132488409
chr3,ENSG00000138246.15,+,132537214,132537266
chr3,ENSG00000138246.15,+,132538176,132539032
chr3,ENSG00000274810.3,-,132558142,132559085
chr3,ENSG00000240303.7,-,132558144,132559085
chr3,ENSG00000240303.7,-,132559833,132559942
chr3,ENSG00000240303.7,-,132561101,132561217
chr3,ENSG00000240303.7,-,132575772,132575926
chr3,ENSG00000240303.7,-,132576944,132577015
chr3,ENSG00000240303.7,-,132578796,132578953
chr3,ENSG00000274810.3,-,132578796,132579558
chr3,ENSG00000240303.7,-,132579492,132579558
chr3,ENSG00000129048.6,+,132600389,132600397
chr3,ENSG00000129048.6,+,132601448,132602215
chr3,ENSG00000240303.7,-,132603229,132603327
chr3,ENSG00000240303.7,-,132605098,132605103
chr3,ENSG00000274810.3,-,132605098,132605205
chr3,ENSG00000240303.7,-,132618250,132618619
chr3,ENSG00000274810.3,-,132618634,132618772
chr3,ENSG00000129048.6,+,132618691,132618967
chr3,ENSG00000274810.3,-,132619468,132619545
chr3,ENSG00000274810.3,-,132621132,132621292
chr3,ENSG00000274810.3,-,132626691,132626817
chr3,ENSG00000274810.3,-,132628340,132628446
chr3,ENSG00000274810.3,-,132630437,132630558
chr3,ENSG00000274810.3,-,132631341,132631479
chr3,ENSG00000274810.3,-,132639492,132639656
chr3,ENSG00000081307.12,+,132665823,132665829
chr3,ENSG00000081307.12,+,132668849,132668927
chr3,ENSG00000081307.12,+,132670198,132670284
chr3,ENSG00000081307.12,+,132670965,132671040
chr3,ENSG00000081307.12,+,132676460,132678097
chr3,ENSG00000113971.18,-,132681625,132682090
chr3,ENSG00000113971.18,-,132682703,132682818
chr3,ENSG00000113971.18,-,132683399,132683524
chr3,ENSG00000113971.18,-,132684554,132684794
chr3,ENSG00000113971.18,-,132686260,132686387
chr3,ENSG00000113971.18,-,132687151,132687226
chr3,ENSG00000113971.18,-,132688650,132688891
chr3,ENSG00000113971.18,-,132689074,132689263
chr3,ENSG00000113971.18,-,132690528,132690650
chr3,ENSG00000113971.18,-,132691192,132691286
chr3,ENSG00000113971.18,-,132692654,132692818
chr3,ENSG00000113971.18,-,132694827,132694965
chr3,ENSG00000113971.18,-,132697260,132697341
chr3,ENSG00000113971.18,-,132700004,132700061
chr3,ENSG00000113971.18,-,132700334,132700448
chr3,ENSG00000113971.18,-,132701430,132701533
chr3,ENSG00000113971.18,-,132704198,132704371
chr3,ENSG00000113971.18,-,132705740,132705814
chr3,ENSG00000113971.18,-,132708101,132708257
chr3,ENSG00000274810.3,-,132721445,132721717
chr3,ENSG00000144868.13,+,133229266,133229351
chr3,ENSG00000144868.13,+,133303204,133303337
chr3,ENSG00000144868.13,+,133378342,133378556
chr3,ENSG00000144868.13,+,133379752,133379858
chr3,ENSG00000144868.13,+,133386438,133389683
chr3,ENSG00000144868.13,+,133395984,133397792
chr3,ENSG00000170819.4,+,133474970,133475193
chr3,ENSG00000091527.15,+,133587172,133590261
chr3,ENSG00000163781.12,-,133600573,133601252
chr3,ENSG00000163781.12,-,133649605,133649633
chr3,ENSG00000163781.12,-,133649780,133649943
chr3,ENSG00000091513.14,+,133753595,133753703
chr3,ENSG00000091513.14,+,133754495,133754671
chr3,ENSG00000091513.14,+,133755363,133755414
chr3,ENSG00000091513.14,+,133757840,133757946
chr3,ENSG00000091513.14,+,133759175,133759293
chr3,ENSG00000091513.14,+,133775443,133775617
chr3,ENSG00000091513.14,+,133777049,133777238
chr3,ENSG00000091513.14,+,133778586,133779006
chr3,ENSG00000144867.11,+,133805676,133805848
chr3,ENSG00000144867.11,+,133819764,133821492
chr3,ENSG00000154917.10,-,133824239,133828790
chr3,ENSG00000144867.11,+,133825392,133825772
chr3,ENSG00000154917.10,-,133841631,133841663
chr3,ENSG00000154917.10,-,133864614,133864642
chr3,ENSG00000221972.3,-,133928145,133928308
chr3,ENSG00000221972.3,-,133928804,133929812
chr3,ENSG00000174640.12,-,133932696,133934830
chr3,ENSG00000174640.12,-,133935774,133935897
chr3,ENSG00000174640.12,-,133938429,133938493
chr3,ENSG00000174640.12,-,133942605,133942768
chr3,ENSG00000174640.12,-,133945095,133945120
chr3,ENSG00000163785.12,-,134065303,134065790
chr3,ENSG00000163785.12,-,134065956,134066111
chr3,ENSG00000163785.12,-,134075035,134075177
chr3,ENSG00000163785.12,-,134157133,134158155
chr3,ENSG00000163785.12,-,134159283,134159373
chr3,ENSG00000114019.14,-,134355874,134357707
chr3,ENSG00000114019.14,-,134371434,134371494
chr3,ENSG00000114019.14,-,134371682,134371843
chr3,ENSG00000129055.12,-,134477706,134478592
chr3,ENSG00000182923.16,+,134561533,134565028
chr3,ENSG00000182923.16,+,134574889,134575013
chr3,ENSG00000174611.11,-,134603138,134604449
chr3,ENSG00000154928.16,+,134925816,134925823
chr3,ENSG00000154928.16,+,134978004,134978077
chr3,ENSG00000154928.16,+,135106448,135106603
chr3,ENSG00000154928.16,+,135132714,135132766
chr3,ENSG00000154928.16,+,135259118,135260467
chr3,ENSG00000073711.10,+,136079210,136079283
chr3,ENSG00000073711.10,+,136082265,136082421
chr3,ENSG00000073711.10,+,136087883,136087886
chr3,ENSG00000073711.10,+,136145164,136147891
chr3,ENSG00000174579.3,-,136148922,136151149
chr3,ENSG00000174579.3,-,136152659,136152738
chr3,ENSG00000114054.13,+,136327651,136327732
chr3,ENSG00000114054.13,+,136328758,136328857
chr3,ENSG00000114054.13,+,136329905,136330170
chr3,ENSG00000114054.13,+,136333474,136337896
chr3,ENSG00000118007.12,-,136336233,136338277
chr3,ENSG00000118007.12,-,136338370,136338450
chr3,ENSG00000118007.12,-,136340491,136340605
chr3,ENSG00000118007.12,-,136341441,136341551
chr3,ENSG00000118007.12,-,136343832,136344006
chr3,ENSG00000118007.12,-,136349158,136349363
chr3,ENSG00000118007.12,-,136357720,136357848
chr3,ENSG00000118007.12,-,136359148,136359296
chr3,ENSG00000118007.12,-,136363366,136363467
chr3,ENSG00000118007.12,-,136366943,136367082
chr3,ENSG00000118007.12,-,136369108,136369282
chr3,ENSG00000118007.12,-,136377660,136377752
chr3,ENSG00000118007.12,-,136398749,136398829
chr3,ENSG00000118007.12,-,136417558,136417972
chr3,ENSG00000118007.12,-,136421093,136421163
chr3,ENSG00000118007.12,-,136422410,136422613
chr3,ENSG00000118007.12,-,136422768,136422857
chr3,ENSG00000118007.12,-,136422952,136423044
chr3,ENSG00000118007.12,-,136433556,136433659
chr3,ENSG00000118007.12,-,136443287,136443404
chr3,ENSG00000118007.12,-,136452033,136452147
chr3,ENSG00000118007.12,-,136464881,136464988
chr3,ENSG00000118007.12,-,136472413,136472492
chr3,ENSG00000118007.12,-,136473539,136473637
chr3,ENSG00000118007.12,-,136477289,136477412
chr3,ENSG00000118007.12,-,136500223,136500296
chr3,ENSG00000118007.12,-,136502628,136502779
chr3,ENSG00000118007.12,-,136518043,136518415
chr3,ENSG00000118007.12,-,136521213,136521417
chr3,ENSG00000118007.12,-,136542119,136542195
chr3,ENSG00000118007.12,-,136568765,136568800
chr3,ENSG00000118007.12,-,136630899,136630981
chr3,ENSG00000168917.8,+,136854443,136854460
chr3,ENSG00000168917.8,+,136855697,136855892
chr3,ENSG00000158092.6,+,136927984,136928001
chr3,ENSG00000158092.6,+,136948451,136949823
chr3,ENSG00000174564.12,+,136989441,136989565
chr3,ENSG00000174564.12,+,136991938,136992088
chr3,ENSG00000174564.12,+,136995414,136995556
chr3,ENSG00000174564.12,+,137010113,137011085
chr3,ENSG00000168875.2,+,137765505,137766338
chr3,ENSG00000066405.12,+,138029850,138029907
chr3,ENSG00000066405.12,+,138030970,138033655
chr3,ENSG00000158163.14,-,138061990,138062818
chr3,ENSG00000158163.14,-,138064403,138064435
chr3,ENSG00000158163.14,-,138068983,138069162
chr3,ENSG00000158163.14,-,138103972,138104052
chr3,ENSG00000118017.3,-,138123718,138124266
chr3,ENSG00000138231.12,-,138161012,138161891
chr3,ENSG00000138231.12,-,138163349,138163494
chr3,ENSG00000138231.12,-,138163778,138163858
chr3,ENSG00000138231.12,-,138167081,138167273
chr3,ENSG00000114098.17,+,138221926,138221929
chr3,ENSG00000114098.17,+,138239470,138239528
chr3,ENSG00000114098.17,+,138245088,138246887
chr3,ENSG00000181322.13,-,138261437,138262586
chr3,ENSG00000114098.17,+,138287671,138288014
chr3,ENSG00000114098.17,+,138295890,138298389
chr3,ENSG00000181322.13,-,138301380,138301642
chr3,ENSG00000181322.13,-,138303271,138303574
chr3,ENSG00000181322.13,-,138319478,138319581
chr3,ENSG00000181322.13,-,138324175,138324418
chr3,ENSG00000158186.12,+,138372866,138372883
chr3,ENSG00000158186.12,+,138397324,138397358
chr3,ENSG00000158186.12,+,138402267,138405534
chr3,ENSG00000158220.13,+,138462222,138462473
chr3,ENSG00000158220.13,+,138469501,138469504
chr3,ENSG00000158220.13,+,138470060,138470146
chr3,ENSG00000158220.13,+,138470877,138471026
chr3,ENSG00000158220.13,+,138472363,138472833
chr3,ENSG00000158220.13,+,138476852,138478414
chr3,ENSG00000114107.8,-,138494344,138495017
chr3,ENSG00000114107.8,-,138496910,138497265
chr3,ENSG00000114107.8,-,138499884,138500099
chr3,ENSG00000114107.8,-,138536919,138537176
chr3,ENSG00000114107.8,-,138572928,138572932
chr3,ENSG00000158234.12,+,138621407,138621428
chr3,ENSG00000158234.12,+,138633077,138633376
chr3,ENSG00000051382.8,-,138652699,138655526
chr3,ENSG00000051382.8,-,138656142,138656274
chr3,ENSG00000051382.8,-,138657690,138657835
chr3,ENSG00000051382.8,-,138663906,138664029
chr3,ENSG00000051382.8,-,138665036,138665203
chr3,ENSG00000051382.8,-,138681967,138682060
chr3,ENSG00000051382.8,-,138683678,138683787
chr3,ENSG00000051382.8,-,138684625,138684803
chr3,ENSG00000051382.8,-,138688875,138688974
chr3,ENSG00000051382.8,-,138691000,138691143
chr3,ENSG00000051382.8,-,138694786,138694907
chr3,ENSG00000051382.8,-,138698907,138699095
chr3,ENSG00000051382.8,-,138704443,138704493
chr3,ENSG00000051382.8,-,138707159,138707289
chr3,ENSG00000051382.8,-,138712208,138712304
chr3,ENSG00000051382.8,-,138714468,138714719
chr3,ENSG00000051382.8,-,138733361,138733438
chr3,ENSG00000051382.8,-,138734634,138734804
chr3,ENSG00000051382.8,-,138737707,138737886
chr3,ENSG00000051382.8,-,138742558,138742750
chr3,ENSG00000051382.8,-,138759344,138759359
chr3,ENSG00000051382.8,-,138770051,138770117
chr3,ENSG00000183770.5,-,138944224,138945594
chr3,ENSG00000206262.8,+,138949535,138949639
